state,year,drug_arrests,drug_treatment_admissions,population,poverty_rate,median_income,unemployment_rate,pct_white,pct_black,pct_hispanic,marijuana_legal,republican_gov,overdose_deaths,incarceration_rate,gov_streak,pres_vote_rep,senate_rep_pct,house_rep_pct,gov_leg_alignment,align_unified_dem,align_div_rep_gov,align_div_dem_gov,arrest_rate,treatment_rate,overdose_death_rate,criminalization_index,cj_referral_pct,mat_pct,dual_dx_pct,same_day_pct,opioid_pct,meth_pct,residential_pct,repeat_tx_pct,facilities_per_100k,beds_per_100k,public_facility_pct,private_fp_pct,medicaid_pct,capacity_utilization
Alaska,2021,447.0,3929.0,735951,0.1043213190077403,80287,0.0652796414752667,0.59041294868816,0.0309626591987781,0.072836370899693,1.0,1.0,255,320.99992606527616,4.0,52.8,0.65,0.5833333333333334,unified_rep,0.0,0.0,0.0,60.737739333189296,533.8670645192411,34.64904592832947,0.1137694069737846,38.08789514263685,16.02852852852853,27.1614532737517,99.30096353674664,30.238229225286062,28.3811667604577,55.05533670981054,58.07057057057057,14.810768651717302,46.47048512740658,20.18348623853211,66.97247706422019,58.71559633027523,5571.428571428572
Alaska,2022,827.0,3280.0,734821,0.1048762500121986,86370,0.060131357060442,0.5835461969649751,0.0304836143768346,0.074698463979663,1.0,1.0,247,310.7090359555387,5.0,52.8,0.65,0.5833333333333334,unified_rep,0.0,0.0,0.0,112.54441557876,446.3672105179357,33.61362835302747,0.2521341463414634,40.39270687237027,18.82673942701228,36.04684375892602,99.19743178170144,32.326215356656064,33.68923216719673,56.15629259427533,55.44441918617867,12.520055904771368,54.843288365465874,15.217391304347828,75.0,62.22222222222222,5133.333333333334
Arizona,2015,25333.0,18605.0,6641928,0.181954862421572,50255,0.0887582879313297,0.5650246434469027,0.0397654114889532,0.30333225533309,0.0,1.0,1267,991.4128915934712,5.0,53.7,0.5666666666666667,0.6333333333333333,unified_rep,0.0,0.0,0.0,381.410337480322,280.1144486962219,19.07578642827805,1.3616232195646332,26.28563377635843,6.380290587492103,34.14161008729389,69.30734835062853,27.62337881084723,34.00286339902308,4.446690247599798,39.43300054762206,5.0437162221571805,-13.369611956046498,10.44776119402985,51.04477611940299,39.40298507462687,329.16666666666663
Arizona,2016,31044.0,23940.0,6728577,0.1773228754200753,51340,0.0794389835501572,0.5614673057914028,0.0401340432011107,0.3053913182534732,0.0,1.0,1393,971.459921539461,6.0,53.7,0.5666666666666667,0.6,unified_rep,0.0,0.0,0.0,461.3754141477463,355.79588373589246,20.702742942527077,1.2967418546365916,32.166379175160735,6.875753920386007,28.900923237529767,70.02806605312969,28.957919097754164,37.25675543531406,4.612275497897585,38.90374331550802,5.2611421404555525,0.0,9.887005649717514,49.43502824858757,37.42857142857143,
Arizona,2017,36043.0,36278.0,6809946,0.1695265592801787,53510,0.0706608706096369,0.556012925799999,0.0405503949664211,0.3088898208590788,0.0,1.0,1555,956.2937576064944,7.0,48.7,0.5666666666666667,0.5833333333333334,unified_rep,0.0,0.0,0.0,529.2699824638845,532.7208174631635,22.834248612250377,0.9935222448867084,28.20770930518045,7.055594604545303,24.05707777852214,73.3900732661268,25.62459211164845,31.15848658779431,3.346776217808197,48.34178762158271,4.9192754245041,3.1130937014772218,9.55223880597015,50.74626865671642,37.61194029850746,322.89156626506025
Arizona,2018,33159.0,76710.0,6946685,0.160877067779646,56213,0.064196772296204,0.5507498900554725,0.0412591041626329,0.3114164525957345,0.0,1.0,1730,945.1851138463712,8.0,48.7,0.5517241379310345,0.5833333333333334,unified_rep,0.0,0.0,0.0,477.3355924444537,1104.2677190631214,24.903964984737325,0.4322643723113023,22.901759547007885,9.10744001288314,20.03731743986254,73.65793274190221,23.25497141937042,25.9479913050479,2.061696589109841,48.89436208551161,5.7725375484853565,0.0,7.481296758104738,52.86783042394016,41.64588528678304,
Arizona,2019,30533.0,30667.0,7050299,0.1514627880330112,58945,0.0585463016507005,0.5470699895139199,0.0421410496207323,0.3132722456168171,0.0,1.0,1981,943.1081837817655,9.0,48.7,0.5666666666666667,0.5166666666666667,unified_rep,0.0,0.0,0.0,433.0738313367986,434.9744599484362,28.09809910189624,0.9956304822773664,22.239768049910687,5.843608736107143,22.20626383128398,,9.411713005009814,11.789910057715408,2.057393138604869,53.11767463666198,6.255053863673017,2.482164231616276,6.802721088435375,50.34013605442177,42.40362811791383,311.11111111111114
Arizona,2020,21945.0,6138.0,7174064,0.1412417141368478,61529,0.0580122346050408,0.5413559176500238,0.0426498843612212,0.3151198539628305,0.0,1.0,2644,828.3316877307451,10.0,48.7,0.5666666666666667,0.5166666666666667,unified_rep,0.0,0.0,0.0,305.8935632578689,85.5581996480656,36.85498205758967,3.575268817204301,24.15891800507185,7.242932372505543,15.40838454450349,,1.668663891332507,2.536590772129365,3.07064633884475,63.63346635627979,6.175021577727771,2.4811599115926484,7.674943566591422,45.82392776523702,36.5296803652968,287.3015873015873
Arizona,2021,9457.0,6978.0,7079203,0.1349802296499376,65913,0.0558131507190161,0.5341936090828304,0.0423602769972834,0.3188818006772796,1.0,1.0,2780,734.6652652411523,11.0,49.1,0.5333333333333333,0.5254237288135594,unified_rep,0.0,0.0,0.0,133.5884844664011,98.57041816712984,39.26995736666967,1.3552593866437377,25.335756841361203,5.726896484267541,3.52911689550195,,1.7566700284221142,2.499923596467101,4.31099294031356,63.92639911972368,6.921683132974149,34.947436879547034,5.510204081632653,50.40816326530613,37.83231083844581,4843.137254901961
Arizona,2022,19656.0,6668.0,7172282,0.1306505080811926,72581,0.0533112895877685,0.5299737238440987,0.0429048941466607,0.3203322178352719,1.0,1.0,2737,723.5651925508146,12.0,49.1,0.5333333333333333,0.5166666666666667,unified_rep,0.0,0.0,0.0,274.0550357612821,92.96901599797664,38.16079735849762,2.947810437912417,31.54071343380679,5.262146054763671,49.44825578521249,,1.5552492407725722,2.10661585014251,8.609336987143932,66.93194925028834,7.068879890667991,50.9879561344632,4.536489151873767,49.11242603550296,34.85148514851485,4372.413793103448
Arkansas,2015,12900.0,9733.0,2958208,0.1927396268821168,41371,0.07683679274501,0.7360226190991302,0.1543894141317987,0.0686990231924191,0.0,1.0,381,924.0771492478272,1.0,60.6,0.6857142857142857,0.64,unified_rep,0.0,0.0,0.0,436.07481285967725,329.01675609017354,12.879418891436975,1.3253878557484846,44.83728062702334,8.10716161793031,26.38250964541613,70.17004186960608,22.17869006047185,33.76203049144026,65.04556681713653,42.83279359127322,2.535318679416728,-5.543896845657912,5.333333333333334,80.0,57.333333333333336,310.5263157894737
Arkansas,2016,16027.0,10467.0,2968472,0.1882523242141678,42336,0.0683117490490673,0.7336771241231179,0.1542281685661849,0.0697493525288431,0.0,1.0,386,914.3330848118622,2.0,60.6,0.6857142857142857,0.64,unified_rep,0.0,0.0,0.0,539.9074001708623,352.60565031437045,13.003322921691698,1.531193274099551,46.760070052539405,9.192109355815669,24.698898830006883,68.84774976061283,20.69075282508356,34.736590800572976,59.8838134649053,45.02709595154607,3.739297524113416,0.0,4.504504504504505,78.37837837837837,59.45945945945946,
Arkansas,2017,16768.0,9725.0,2977944,0.1813819268916765,43813,0.0623145270265324,0.7301433472221103,0.1535458692305832,0.0716084654378994,0.0,1.0,425,941.749141377028,3.0,60.6,0.7428571428571429,0.76,unified_rep,0.0,0.0,0.0,563.0730463702473,326.5675916001107,14.27159140668864,1.7242159383033415,53.887539048941335,7.520086666064819,32.57940327237729,66.52745149221265,18.84812212681065,38.65035996183537,56.917338884552,43.77932232841008,3.8617247335745737,2.719997421039482,4.3478260869565215,80.0,63.71681415929204,344.8275862068965
